Timestamp,Open,High,Low,Close,Volume
2018-12-04 03:00:00,3871.7,3878.8,3810.76,3851.5,6233.5
2018-12-04 04:00:00,3851.5,3866.89,3832.31,3850.84,2532.35
2018-12-04 05:00:00,3850.84,3861.31,3791.66,3809.22,3921.54
2018-12-04 06:00:00,3809.22,4017.85,3770.92,3976.78,15420.36
2018-12-04 07:00:00,3976.78,4014.85,3973.64,4014.28,3810.05
2018-12-04 08:00:00,4014.28,4024.57,3982.42,3986.45,1959.38
2018-12-04 09:00:00,3986.45,4011.84,3986.19,4003.81,1661.62
2018-12-04 10:00:00,4003.81,4031.1,3972.11,3976.89,2869.18
2018-12-04 11:00:00,3976.89,3998.08,3969.92,3997.96,1991.34
2018-12-04 12:00:00,3997.96,3999.12,3981.09,3987.42,2865.59
2018-12-04 13:00:00,3987.42,4020.5,3979.5,3997.03,3815.59
2018-12-04 14:00:00,3997.03,4039.57,3996.3,4037.99,4950.84
2018-12-04 15:00:00,4037.99,4082.68,4008.31,4022.03,7212.56
2018-12-04 16:00:00,4022.03,4023.48,3966.49,3988.4,4161.71
2018-12-04 17:00:00,3988.4,3988.65,3937.39,3949.82,5049.25
2018-12-04 18:00:00,3949.82,3961.15,3928.92,3953.75,2520.5
2018-12-04 19:00:00,3953.75,3969.37,3946.69,3950.54,2022.16
2018-12-04 20:00:00,3950.54,3953.0,3905.59,3912.69,3823.32
2018-12-04 21:00:00,3912.69,3954.42,3897.93,3939.89,2649.59
2018-12-04 22:00:00,3939.89,3949.13,3916.06,3942.01,1860.58
2018-12-04 23:00:00,3942.01,3952.75,3920.12,3948.44,2035.32
2018-12-05 00:00:00,3948.44,3961.8,3940.34,3951.58,1670.19
2018-12-05 01:00:00,3951.58,3954.3,3909.29,3929.07,1916.38
2018-12-05 02:00:00,3929.07,3929.07,3869.2,3899.32,4196.06
2018-12-05 03:00:00,3899.32,3901.58,3871.02,3879.88,2670.93
2018-12-05 04:00:00,3879.88,3880.0,3849.06,3874.13,2596.46
2018-12-05 05:00:00,3874.13,3902.14,3862.26,3895.06,2432.1
2018-12-05 06:00:00,3895.06,3901.17,3879.58,3896.66,2160.34
2018-12-05 07:00:00,3896.66,3900.58,3819.84,3842.74,8067.66
2018-12-05 08:00:00,3842.74,3867.21,3829.87,3855.29,2980.1
2018-12-05 09:00:00,3855.29,3875.91,3846.76,3875.09,2585.79
2018-12-05 10:00:00,3875.09,3903.28,3874.76,3882.04,3537.47
2018-12-05 11:00:00,3882.04,3915.45,3860.48,3915.01,2994.41
2018-12-05 12:00:00,3915.01,3921.86,3895.3,3898.9,2768.93
2018-12-05 13:00:00,3898.9,3919.34,3888.64,3889.73,1366.87
2018-12-05 14:00:00,3889.73,3891.98,3838.31,3858.11,3678.04
2018-12-05 15:00:00,3858.11,3874.95,3857.05,3871.33,1977.9
2018-12-05 16:00:00,3871.33,3871.7,3719.19,3739.41,11262.6
2018-12-05 17:00:00,3739.41,3767.01,3724.1,3755.93,7293.47
2018-12-05 18:00:00,3755.93,3781.28,3738.64,3772.14,3151.74
2018-12-05 19:00:00,3772.14,3778.67,3744.4,3744.69,3593.95
2018-12-05 20:00:00,3744.69,3779.78,3744.5,3779.78,2418.61
2018-12-05 21:00:00,3779.78,3794.34,3764.86,3767.83,2784.63
2018-12-05 22:00:00,3767.83,3768.1,3749.03,3750.69,2446.61
2018-12-05 23:00:00,3750.69,3784.82,3727.56,3737.53,3260.31
2018-12-06 00:00:00,3737.53,3784.76,3736.82,3769.86,3423.77
2018-12-06 01:00:00,3769.86,3789.88,3760.47,3767.78,4149.75
2018-12-06 02:00:00,3767.78,3775.16,3727.2,3728.64,3691.66
2018-12-06 03:00:00,3728.64,3767.96,3719.11,3759.06,5621.83
2018-12-06 04:00:00,3759.06,3765.22,3726.03,3730.6,1920.04
2018-12-06 05:00:00,3730.6,3882.95,3672.08,3858.88,16483.75
2018-12-06 06:00:00,3858.88,3875.69,3838.88,3853.85,3946.46
2018-12-06 07:00:00,3853.85,3856.08,3837.01,3851.02,4562.34
2018-12-06 08:00:00,3851.02,3864.98,3849.04,3855.34,3104.82
2018-12-06 09:00:00,3855.34,3883.43,3849.67,3857.94,4216.51
2018-12-06 10:00:00,3857.94,3861.82,3800.15,3808.75,4806.3
2018-12-06 11:00:00,3808.75,3816.57,3801.27,3815.36,2828.59
2018-12-06 12:00:00,3815.36,3821.17,3755.09,3768.39,3741.08
2018-12-06 13:00:00,3768.39,3768.82,3708.17,3718.12,5552.21
2018-12-06 14:00:00,3718.12,3754.65,3613.35,3729.7,21314.03
2018-12-06 15:00:00,3729.7,3751.41,3628.58,3682.07,11682.91
2018-12-06 16:00:00,3682.07,3683.04,3594.83,3655.54,11646.43
2018-12-06 17:00:00,3655.54,3666.51,3606.61,3656.57,6473.15
2018-12-06 18:00:00,3656.57,3656.59,3602.79,3646.41,4843.41
2018-12-06 19:00:00,3646.41,3678.32,3625.83,3678.15,5248.06
2018-12-06 20:00:00,3678.15,3678.18,3654.03,3672.64,3650.63
2018-12-06 21:00:00,3672.64,3680.23,3635.39,3645.08,3205.92
2018-12-06 22:00:00,3645.08,3653.73,3617.99,3628.64,3480.74
2018-12-06 23:00:00,3628.64,3672.04,3467.92,3485.18,19929.37
2018-12-07 00:00:00,3485.18,3516.37,3363.38,3367.53,23136.12
2018-12-07 01:00:00,3367.53,3431.96,3354.17,3397.47,13741.26
2018-12-07 02:00:00,3397.47,3426.36,3339.51,3380.2,8454.14
2018-12-07 03:00:00,3380.2,3396.85,3339.79,3368.96,7239.02
2018-12-07 04:00:00,3368.96,3412.03,3366.2,3388.11,5394.42
2018-12-07 05:00:00,3388.11,3450.34,3375.17,3441.41,7141.96
2018-12-07 06:00:00,3441.41,3441.41,3389.34,3396.97,5340.02
2018-12-07 07:00:00,3396.97,3428.0,3396.66,3405.34,4709.65
2018-12-07 08:00:00,3405.34,3433.38,3375.94,3387.63,5407.9
2018-12-07 09:00:00,3387.63,3412.25,3366.95,3387.56,4380.12
2018-12-07 10:00:00,3387.56,3421.31,3374.14,3399.21,3622.4
2018-12-07 11:00:00,3399.21,3446.06,3396.93,3409.34,4774.22
2018-12-07 12:00:00,3409.34,3430.82,3391.7,3407.57,3884.92
2018-12-07 13:00:00,3407.57,3424.97,3397.74,3414.48,3538.93
2018-12-07 14:00:00,3414.48,3450.51,3411.9,3425.74,5140.39
2018-12-07 15:00:00,3425.74,3437.44,3342.65,3342.65,8366.1
2018-12-07 16:00:00,3342.65,3373.7,3263.82,3294.61,18673.78
2018-12-07 17:00:00,3294.61,3306.3,3248.0,3286.55,9573.29
2018-12-07 18:00:00,3286.55,3308.49,3273.3,3275.97,6534.08
2018-12-07 19:00:00,3275.97,3576.11,3275.58,3510.46,30189.53
2018-12-07 20:00:00,3510.46,3512.32,3350.36,3378.9,12765.38
2018-12-07 21:00:00,3378.9,3429.89,3357.35,3429.15,5796.55
2018-12-07 22:00:00,3429.15,3446.92,3392.42,3429.16,4772.55
2018-12-07 23:00:00,3429.16,3449.96,3396.84,3420.57,3511.73
2018-12-08 00:00:00,3420.57,3512.3,3417.22,3509.51,7029.9
2018-12-08 01:00:00,3509.51,3512.53,3464.41,3479.51,3785.0
2018-12-08 02:00:00,3479.51,3487.13,3429.23,3460.05,3634.22
2018-12-08 03:00:00,3460.05,3495.57,3455.71,3483.32,3171.31
2018-12-08 04:00:00,3483.32,3525.54,3473.89,3479.97,3915.57
2018-12-08 05:00:00,3479.97,3502.53,3449.3,3465.81,3686.43
2018-12-08 06:00:00,3465.81,3470.55,3441.71,3455.0,3236.23
2018-12-08 07:00:00,3455.0,3479.07,3453.54,3461.87,2321.56
2018-12-08 08:00:00,3461.87,3461.87,3407.09,3408.11,3764.47
2018-12-08 09:00:00,3408.11,3432.68,3402.27,3424.89,3283.62
2018-12-08 10:00:00,3424.89,3447.59,3409.85,3418.65,2567.01
2018-12-08 11:00:00,3418.65,3448.66,3417.33,3447.76,2403.1
2018-12-08 12:00:00,3447.76,3447.93,3365.49,3383.19,5160.06
2018-12-08 13:00:00,3383.19,3396.41,3363.45,3363.75,3098.15
2018-12-08 14:00:00,3363.75,3390.85,3348.97,3374.47,4107.59
2018-12-08 15:00:00,3374.47,3428.16,3367.81,3393.28,3814.4
2018-12-08 16:00:00,3393.28,3437.28,3390.92,3399.84,3242.57
2018-12-08 17:00:00,3399.84,3416.1,3384.72,3396.46,2046.67
2018-12-08 18:00:00,3396.46,3425.7,3393.57,3421.71,2873.81
2018-12-08 19:00:00,3421.71,3448.12,3377.51,3401.78,4492.77
2018-12-08 20:00:00,3401.78,3401.78,3368.47,3375.6,3273.55
2018-12-08 21:00:00,3375.6,3390.18,3295.21,3324.98,7774.76
2018-12-08 22:00:00,3324.98,3602.49,3301.2,3546.77,12855.42
2018-12-08 23:00:00,3546.77,3571.05,3448.73,3461.07,8553.86
2018-12-09 00:00:00,3461.07,3497.61,3450.96,3462.63,3029.43
2018-12-09 01:00:00,3462.63,3497.81,3457.31,3478.24,3384.18
2018-12-09 02:00:00,3478.24,3500.66,3470.61,3487.08,2329.49
2018-12-09 03:00:00,3487.08,3496.33,3469.36,3471.9,2238.76
2018-12-09 04:00:00,3471.9,3480.62,3469.33,3473.63,1717.62
2018-12-09 05:00:00,3473.63,3478.89,3467.04,3468.63,1663.44
2018-12-09 06:00:00,3468.63,3499.86,3456.38,3496.89,2511.78
2018-12-09 07:00:00,3496.89,3511.82,3464.9,3466.43,3130.6
2018-12-09 08:00:00,3466.43,3481.66,3464.91,3470.73,2587.62
2018-12-09 09:00:00,3470.73,3487.48,3466.14,3466.16,1643.15
2018-12-09 10:00:00,3466.16,3468.81,3439.55,3452.42,2980.05
2018-12-09 11:00:00,3452.42,3511.87,3436.5,3485.04,3502.05
2018-12-09 12:00:00,3485.04,3502.35,3480.43,3481.65,2083.29
2018-12-09 13:00:00,3481.65,3554.94,3480.37,3535.84,4320.99
2018-12-09 14:00:00,3535.84,3602.46,3535.27,3567.4,7368.34
2018-12-09 15:00:00,3567.4,3663.03,3554.52,3634.35,7794.22
2018-12-09 16:00:00,3634.35,3665.53,3618.0,3654.36,6360.54
2018-12-09 17:00:00,3654.36,3718.58,3625.14,3626.29,7267.22
2018-12-09 18:00:00,3626.29,3659.94,3618.81,3637.64,3094.79
2018-12-09 19:00:00,3637.64,3651.57,3614.93,3634.43,2798.56
2018-12-09 20:00:00,3634.43,3658.02,3627.2,3645.88,2768.6
2018-12-09 21:00:00,3645.88,3649.82,3590.62,3592.51,2981.83
2018-12-09 22:00:00,3592.51,3615.5,3569.21,3585.13,3297.14
2018-12-09 23:00:00,3585.13,3613.51,3583.66,3592.84,2494.11
2018-12-10 00:00:00,3592.84,3634.95,3591.66,3613.12,1784.34
2018-12-10 01:00:00,3613.12,3645.49,3611.83,3615.0,2297.39
2018-12-10 02:00:00,3615.0,3625.04,3579.29,3591.75,2940.98
2018-12-10 03:00:00,3591.75,3608.03,3568.9,3595.56,2745.72
2018-12-10 04:00:00,3595.56,3595.85,3576.63,3588.22,1693.79
2018-12-10 05:00:00,3588.22,3599.12,3581.37,3585.11,1552.23
2018-12-10 06:00:00,3585.11,3587.95,3523.99,3538.41,4233.6
2018-12-10 07:00:00,3538.41,3559.52,3523.38,3544.28,2344.66
2018-12-10 08:00:00,3544.28,3554.29,3529.19,3533.47,3352.89
2018-12-10 09:00:00,3533.47,3544.15,3504.23,3544.15,3990.08
2018-12-10 10:00:00,3544.15,3552.93,3533.72,3543.68,3384.46
2018-12-10 11:00:00,3543.68,3570.17,3542.75,3550.3,2505.72
2018-12-10 12:00:00,3550.3,3550.3,3516.97,3526.56,2017.62
2018-12-10 13:00:00,3526.56,3552.34,3526.11,3547.72,2311.17
2018-12-10 14:00:00,3547.72,3548.32,3501.26,3508.37,3324.12
2018-12-10 15:00:00,3508.37,3508.37,3452.87,3467.28,6367.07
2018-12-10 16:00:00,3467.28,3564.58,3437.88,3500.5,10661.04
2018-12-10 17:00:00,3500.5,3503.28,3463.07,3476.41,3256.13
2018-12-10 18:00:00,3476.41,3488.21,3451.64,3460.63,2839.16
2018-12-10 19:00:00,3460.63,3477.21,3416.77,3438.09,6415.0
2018-12-10 20:00:00,3438.09,3473.6,3421.37,3453.83,4792.47
2018-12-10 21:00:00,3453.83,3485.11,3448.19,3462.5,3718.53
2018-12-10 22:00:00,3462.5,3480.04,3444.81,3478.81,1920.07
2018-12-10 23:00:00,3478.81,3479.34,3463.94,3467.16,1413.07
2018-12-11 00:00:00,3467.16,3467.51,3441.71,3451.94,2612.87
2018-12-11 01:00:00,3451.94,3453.13,3426.62,3442.11,2666.5
2018-12-11 02:00:00,3442.11,3453.24,3433.07,3442.77,1758.32
2018-12-11 03:00:00,3442.77,3445.23,3435.6,3440.99,1305.77
2018-12-11 04:00:00,3440.99,3472.54,3440.81,3449.4,2385.17
2018-12-11 05:00:00,3449.4,3475.06,3449.01,3469.89,1565.79
2018-12-11 06:00:00,3469.89,3483.58,3454.61,3461.78,2018.21
2018-12-11 07:00:00,3461.78,3462.34,3431.67,3452.98,1688.14
2018-12-11 08:00:00,3452.98,3462.7,3442.39,3460.57,1418.91
2018-12-11 09:00:00,3460.57,3470.38,3441.37,3446.21,1710.3
2018-12-11 10:00:00,3446.21,3450.12,3377.26,3392.15,8641.42
2018-12-11 11:00:00,3392.15,3411.15,3379.71,3396.31,2856.67
2018-12-11 12:00:00,3396.31,3398.37,3383.78,3389.01,2038.34
2018-12-11 13:00:00,3389.01,3408.15,3383.42,3398.72,2743.3
2018-12-11 14:00:00,3398.72,3399.1,3359.33,3379.48,7630.29
2018-12-11 15:00:00,3379.48,3395.3,3370.84,3375.67,2315.3
2018-12-11 16:00:00,3375.67,3391.45,3348.98,3386.55,3824.03
2018-12-11 17:00:00,3386.55,3416.27,3376.71,3399.69,3003.22
2018-12-11 18:00:00,3399.69,3400.69,3385.35,3394.92,2690.68
2018-12-11 19:00:00,3394.92,3396.49,3377.53,3387.42,1990.57
2018-12-11 20:00:00,3387.42,3400.99,3384.82,3398.9,2101.21
2018-12-11 21:00:00,3398.9,3440.93,3397.96,3425.27,5375.96
2018-12-11 22:00:00,3425.27,3430.29,3408.73,3414.71,1333.53
2018-12-11 23:00:00,3414.71,3424.13,3390.05,3401.02,1845.2
2018-12-12 00:00:00,3401.02,3401.02,3380.51,3388.26,2098.8
2018-12-12 01:00:00,3388.26,3393.9,3380.48,3386.95,1258.02
2018-12-12 02:00:00,3386.95,3407.32,3386.46,3398.47,1550.66
2018-12-12 03:00:00,3398.47,3406.73,3390.77,3391.89,1287.73
2018-12-12 04:00:00,3391.89,3395.1,3385.89,3394.59,1483.78
2018-12-12 05:00:00,3394.59,3414.31,3392.93,3399.49,2199.04
2018-12-12 06:00:00,3399.49,3433.95,3395.7,3417.94,3465.88
2018-12-12 07:00:00,3417.94,3449.96,3417.67,3434.57,3702.19
2018-12-12 08:00:00,3434.57,3441.67,3425.64,3433.02,2085.62
2018-12-12 09:00:00,3433.02,3450.95,3430.33,3439.96,2075.63
2018-12-12 10:00:00,3439.96,3479.99,3437.58,3474.32,3923.24
2018-12-12 11:00:00,3474.32,3504.52,3474.18,3474.18,4470.85
2018-12-12 12:00:00,3474.18,3480.36,3456.56,3459.63,5054.65
2018-12-12 13:00:00,3459.63,3472.83,3452.38,3461.02,3211.72
2018-12-12 14:00:00,3461.02,3477.76,3451.0,3451.38,3018.89
2018-12-12 15:00:00,3451.38,3531.31,3439.85,3503.66,9241.04
2018-12-12 16:00:00,3503.66,3545.37,3492.97,3499.69,5759.46
2018-12-12 17:00:00,3499.69,3502.63,3479.33,3493.35,2897.83
2018-12-12 18:00:00,3493.35,3508.03,3484.49,3504.04,2693.18
2018-12-12 19:00:00,3504.04,3504.3,3480.99,3484.82,3104.25
2018-12-12 20:00:00,3484.82,3497.4,3484.42,3490.38,2080.81
2018-12-12 21:00:00,3490.38,3512.31,3489.07,3494.6,2564.42
2018-12-12 22:00:00,3494.6,3497.71,3462.48,3466.59,2873.91
2018-12-12 23:00:00,3466.59,3490.29,3462.42,3485.59,2314.36
2018-12-13 00:00:00,3485.59,3493.76,3471.11,3472.37,2723.81
2018-12-13 01:00:00,3472.37,3474.99,3429.22,3429.81,3903.96
2018-12-13 02:00:00,3429.81,3442.39,3425.2,3436.55,2515.66
2018-12-13 03:00:00,3436.55,3437.86,3428.23,3436.45,1967.58
2018-12-13 04:00:00,3436.45,3437.84,3414.42,3420.15,2232.32
2018-12-13 05:00:00,3420.15,3424.77,3390.84,3415.4,2933.95
2018-12-13 06:00:00,3415.4,3419.55,3404.71,3412.75,1969.72
2018-12-13 07:00:00,3412.75,3426.96,3410.38,3426.73,1495.51
2018-12-13 08:00:00,3426.73,3426.73,3409.64,3422.91,1999.03
2018-12-13 09:00:00,3422.91,3450.8,3422.38,3436.02,3049.22
2018-12-13 10:00:00,3436.02,3440.14,3428.71,3437.69,1595.27
2018-12-13 11:00:00,3437.69,3439.69,3410.96,3416.47,2237.5
2018-12-13 12:00:00,3416.47,3457.0,3409.82,3455.84,3660.14
2018-12-13 13:00:00,3455.84,3463.13,3436.87,3442.35,3445.34
2018-12-13 14:00:00,3442.35,3448.53,3431.95,3433.04,1968.36
2018-12-13 15:00:00,3433.04,3453.08,3427.43,3446.74,2391.31
2018-12-13 16:00:00,3446.74,3451.94,3426.9,3435.34,2584.01
2018-12-13 17:00:00,3435.34,3435.99,3405.42,3412.53,3224.56
2018-12-13 18:00:00,3412.53,3428.49,3412.43,3428.49,2275.7
2018-12-13 19:00:00,3428.49,3429.64,3346.56,3359.71,9407.1
2018-12-13 20:00:00,3359.71,3370.89,3272.81,3291.54,13963.05
2018-12-13 21:00:00,3291.54,3313.64,3277.25,3296.09,5407.7
2018-12-13 22:00:00,3296.09,3309.05,3285.38,3305.84,4769.16
2018-12-13 23:00:00,3305.84,3312.55,3292.66,3305.11,2872.06
2018-12-14 00:00:00,3305.11,3333.24,3241.74,3313.14,9825.7
2018-12-14 01:00:00,3313.14,3322.91,3312.17,3312.88,1777.45
2018-12-14 02:00:00,3312.88,3313.6,3281.15,3294.13,3081.59
2018-12-14 03:00:00,3294.13,3298.28,3270.99,3287.82,3018.45
2018-12-14 04:00:00,3287.82,3306.84,3285.0,3306.84,1607.61
2018-12-14 05:00:00,3306.84,3309.65,3289.69,3293.84,1319.79
2018-12-14 06:00:00,3293.84,3316.57,3293.14,3316.53,1289.75
2018-12-14 07:00:00,3316.53,3317.18,3301.26,3303.49,1581.84
2018-12-14 08:00:00,3303.49,3323.76,3296.44,3298.7,2975.31
2018-12-14 09:00:00,3298.7,3305.84,3288.48,3298.71,2141.13
2018-12-14 10:00:00,3298.71,3312.2,3293.59,3308.51,1781.11
2018-12-14 11:00:00,3308.51,3311.4,3287.52,3289.8,2962.95
2018-12-14 12:00:00,3289.8,3313.64,3283.5,3312.79,2390.06
2018-12-14 13:00:00,3312.79,3314.01,3275.59,3291.06,3015.52
2018-12-14 14:00:00,3291.06,3298.17,3279.8,3289.41,2818.17
2018-12-14 15:00:00,3289.41,3289.41,3263.33,3272.31,4386.5
2018-12-14 16:00:00,3272.31,3275.27,3202.18,3220.45,14406.12
2018-12-14 17:00:00,3220.45,3232.09,3205.66,3217.97,5595.91
2018-12-14 18:00:00,3217.97,3222.81,3206.32,3218.98,3750.66
2018-12-14 19:00:00,3218.98,3227.86,3214.05,3222.02,2518.13
2018-12-14 20:00:00,3222.02,3228.15,3202.87,3208.2,3022.11
2018-12-14 21:00:00,3208.2,3217.08,3180.97,3199.5,5666.17
2018-12-14 22:00:00,3199.5,3277.34,3198.27,3257.54,6116.99
2018-12-14 23:00:00,3257.54,3258.95,3228.34,3235.48,2104.9
2018-12-15 00:00:00,3235.48,3260.88,3232.54,3259.73,2289.27
2018-12-15 01:00:00,3259.73,3259.73,3248.37,3252.1,1202.34
2018-12-15 02:00:00,3252.1,3260.75,3236.0,3256.37,1171.94
2018-12-15 03:00:00,3256.37,3270.66,3252.9,3264.81,1260.29
2018-12-15 04:00:00,3264.81,3271.76,3254.05,3264.1,1072.9
2018-12-15 05:00:00,3264.1,3264.57,3246.42,3257.13,1389.81
2018-12-15 06:00:00,3257.13,3265.89,3248.13,3249.51,1416.89
2018-12-15 07:00:00,3249.51,3250.46,3236.62,3243.63,991.7
2018-12-15 08:00:00,3243.63,3251.53,3238.58,3244.95,873.81
2018-12-15 09:00:00,3244.95,3246.2,3194.02,3196.94,4024.35
2018-12-15 10:00:00,3196.94,3203.1,3173.49,3198.37,5054.18
2018-12-15 11:00:00,3198.37,3230.63,3195.15,3207.04,4224.54
2018-12-15 12:00:00,3207.04,3219.98,3199.32,3202.82,1316.68
2018-12-15 13:00:00,3202.82,3210.89,3178.28,3187.07,2038.7
2018-12-15 14:00:00,3187.07,3204.07,3183.15,3197.25,2223.42
2018-12-15 15:00:00,3197.25,3198.46,3169.53,3183.27,3382.48
2018-12-15 16:00:00,3183.27,3204.36,3177.92,3198.06,3242.97
2018-12-15 17:00:00,3198.06,3205.08,3185.35,3196.35,2154.2
2018-12-15 18:00:00,3196.35,3199.41,3189.1,3195.14,1547.9
2018-12-15 19:00:00,3195.14,3222.37,3193.89,3219.38,2125.6
2018-12-15 20:00:00,3219.38,3241.03,3211.73,3232.13,2761.82
2018-12-15 21:00:00,3232.13,3254.22,3229.31,3250.25,2040.68
2018-12-15 22:00:00,3250.25,3262.32,3240.07,3244.85,2225.05
2018-12-15 23:00:00,3244.85,3245.33,3224.55,3232.51,1287.11
2018-12-16 00:00:00,3232.51,3237.09,3230.23,3233.67,801.99
2018-12-16 01:00:00,3233.67,3239.89,3227.4,3234.17,990.54
2018-12-16 02:00:00,3234.17,3289.84,3233.93,3269.97,5714.71
2018-12-16 03:00:00,3269.97,3297.44,3269.6,3290.49,3463.19
2018-12-16 04:00:00,3290.49,3308.05,3289.79,3289.79,2570.38
2018-12-16 05:00:00,3289.79,3295.84,3283.26,3284.95,957.22
2018-12-16 06:00:00,3284.95,3301.57,3284.78,3291.01,1233.69
2018-12-16 07:00:00,3291.01,3293.72,3270.29,3273.46,1884.88
2018-12-16 08:00:00,3273.46,3280.15,3266.57,3269.8,1253.7
2018-12-16 09:00:00,3269.8,3286.03,3269.54,3280.64,1346.2
2018-12-16 10:00:00,3280.64,3296.67,3279.01,3290.66,2153.62
2018-12-16 11:00:00,3290.66,3302.45,3282.96,3295.98,1414.99
